timestamp,produced_wh,consumed_wh,exported_wh,imported_wh,stored_wh,discharged_wh,is_peak,import_rate,export_rate
2025-01-26 16:00:00,71,2270,66,6,2,2261,True,0.32,0.24
2025-01-26 17:00:00,0,2258,4,12,0,2250,True,0.32,0.24
2025-01-26 18:00:00,0,2393,1,17,0,2377,True,0.32,0.24
2025-01-26 19:00:00,0,2606,2,79,1,2530,True,0.32,0.24
2025-01-26 20:00:00,0,2838,0,2851,13,0,False,0.138,0.06
2025-01-26 21:00:00,0,2733,0,2739,6,0,False,0.138,0.06
2025-01-26 22:00:00,0,2999,0,3001,2,0,False,0.138,0.06
2025-01-26 23:00:00,0,1384,0,1455,71,0,False,0.138,0.06
2025-01-27 00:00:00,0,2855,0,2978,123,0,False,0.138,0.06
2025-01-27 01:00:00,0,2596,0,2692,96,0,False,0.138,0.06
2025-01-27 02:00:00,0,2772,0,2852,80,0,False,0.138,0.06
2025-01-27 03:00:00,0,2801,0,2939,138,0,False,0.138,0.06
2025-01-27 04:00:00,0,2536,0,2674,138,0,False,0.138,0.06
2025-01-27 05:00:00,0,3179,0,3301,122,0,False,0.138,0.06
2025-01-27 06:00:00,0,3294,0,3409,115,0,False,0.138,0.06
2025-01-27 07:00:00,141,3159,0,3188,170,0,False,0.138,0.06
2025-01-27 08:00:00,381,6364,0,6364,381,0,False,0.138,0.06
2025-01-27 09:00:00,927,2940,0,2926,913,0,False,0.138,0.06
2025-01-27 10:00:00,1900,2346,0,2279,1833,0,False,0.138,0.06
2025-01-27 11:00:00,2934,2274,0,1861,2521,0,False,0.138,0.06
2025-01-27 12:00:00,3353,4971,0,4675,3057,0,False,0.138,0.06
2025-01-27 13:00:00,2764,2214,0,2050,2600,0,False,0.138,0.06
2025-01-27 14:00:00,957,2586,0,2327,698,0,False,0.138,0.06
2025-01-27 15:00:00,397,2189,0,1887,95,0,False,0.138,0.06
2025-01-27 16:00:00,123,2192,99,0,0,2168,True,0.32,0.24
2025-01-27 17:00:00,0,2434,0,27,0,2407,True,0.32,0.24
2025-01-27 18:00:00,0,2430,7,11,0,2426,True,0.32,0.24
2025-01-27 19:00:00,0,2462,0,50,0,2412,True,0.32,0.24
2025-01-27 20:00:00,0,2543,0,2555,12,0,False,0.138,0.06
2025-01-27 21:00:00,0,2806,0,2808,2,0,False,0.138,0.06
2025-01-27 22:00:00,0,1595,0,1597,2,0,False,0.138,0.06
2025-01-27 23:00:00,0,1991,0,2060,69,0,False,0.138,0.06
2025-01-28 00:00:00,0,2258,0,2374,116,0,False,0.138,0.06
2025-01-28 01:00:00,0,2221,0,2275,54,0,False,0.138,0.06
2025-01-28 02:00:00,0,2272,0,2382,110,0,False,0.138,0.06
2025-01-28 03:00:00,0,2196,0,2237,41,0,False,0.138,0.06
2025-01-28 04:00:00,0,2160,0,2252,92,0,False,0.138,0.06
2025-01-28 05:00:00,0,2262,0,2368,106,0,False,0.138,0.06
2025-01-28 06:00:00,0,2451,0,2545,94,0,False,0.138,0.06
2025-01-28 07:00:00,155,2577,0,2596,174,0,False,0.138,0.06
2025-01-28 08:00:00,639,2823,0,2812,628,0,False,0.138,0.06
2025-01-28 09:00:00,1377,2256,0,2254,1375,0,False,0.138,0.06
2025-01-28 10:00:00,1253,2101,0,2105,1257,0,False,0.138,0.06
2025-01-28 11:00:00,3199,2307,0,2308,3200,0,False,0.138,0.06
2025-01-28 12:00:00,3833,2482,0,2438,3789,0,False,0.138,0.06
2025-01-28 13:00:00,3065,2351,0,939,1653,0,False,0.138,0.06
2025-01-28 14:00:00,1077,2392,0,1427,112,0,False,0.138,0.06
2025-01-28 15:00:00,458,2197,0,1861,122,0,False,0.138,0.06
2025-01-28 16:00:00,129,2425,103,3,0,2396,True,0.32,0.24
2025-01-28 17:00:00,0,2745,7,16,0,2736,True,0.32,0.24
2025-01-28 18:00:00,0,2540,0,25,0,2515,True,0.32,0.24
2025-01-28 19:00:00,0,3203,4,525,8,2690,True,0.32,0.24
2025-01-28 20:00:00,0,2386,0,2396,10,0,False,0.138,0.06
2025-01-28 21:00:00,0,2918,0,2927,9,0,False,0.138,0.06
2025-01-28 22:00:00,0,1788,0,1789,1,0,False,0.138,0.06
2025-01-28 23:00:00,0,3429,0,3528,99,0,False,0.138,0.06
2025-01-29 00:00:00,0,2651,0,2703,52,0,False,0.138,0.06
2025-01-29 01:00:00,0,2574,0,2678,104,0,False,0.138,0.06
2025-01-29 02:00:00,0,2746,0,2792,46,0,False,0.138,0.06
2025-01-29 03:00:00,0,2803,0,2939,136,0,False,0.138,0.06
2025-01-29 04:00:00,0,2751,0,3959,1208,0,False,0.138,0.06
2025-01-29 05:00:00,0,2842,0,5104,2262,0,False,0.138,0.06
2025-01-29 06:00:00,0,3096,0,6330,3234,0,False,0.138,0.06
2025-01-29 07:00:00,0,3203,0,6488,3285,0,False,0.138,0.06
2025-01-29 08:00:00,53,3147,0,5554,2460,0,False,0.138,0.06
2025-01-29 09:00:00,213,2800,0,3324,737,0,False,0.138,0.06
2025-01-29 10:00:00,287,2395,0,2188,80,0,False,0.138,0.06
2025-01-29 11:00:00,2056,2139,205,360,72,0,False,0.138,0.06
2025-01-29 12:00:00,2919,1700,1136,28,111,0,False,0.138,0.06
2025-01-29 13:00:00,1717,1713,334,387,57,0,False,0.138,0.06
2025-01-29 14:00:00,1230,4617,0,3524,137,0,False,0.138,0.06
2025-01-29 15:00:00,659,2134,0,1544,69,0,False,0.138,0.06
2025-01-29 16:00:00,140,1982,0,1884,42,0,True,0.32,0.24
2025-01-29 17:00:00,0,2506,0,2578,72,0,True,0.32,0.24
2025-01-29 18:00:00,0,2346,0,2398,52,0,True,0.32,0.24
2025-01-29 19:00:00,0,2845,0,2930,85,0,True,0.32,0.24
2025-01-29 20:00:00,0,1868,0,1949,81,0,False,0.138,0.06
2025-01-29 21:00:00,0,2406,0,2463,57,0,False,0.138,0.06
2025-01-29 22:00:00,0,2611,0,2678,67,0,False,0.138,0.06
2025-01-29 23:00:00,0,1391,0,1407,16,0,False,0.138,0.06
2025-01-30 00:00:00,0,2634,0,2636,2,0,False,0.138,0.06
2025-01-30 01:00:00,0,2579,0,2593,14,0,False,0.138,0.06
2025-01-30 02:00:00,0,2713,0,2725,12,0,False,0.138,0.06
2025-01-30 03:00:00,0,2418,0,2430,12,0,False,0.138,0.06
2025-01-30 04:00:00,0,2775,0,2785,10,0,False,0.138,0.06
2025-01-30 05:00:00,0,2751,0,2765,14,0,False,0.138,0.06
2025-01-30 06:00:00,0,3413,0,3423,10,0,False,0.138,0.06
2025-01-30 07:00:00,352,3404,0,3388,336,0,False,0.138,0.06
2025-01-30 08:00:00,764,3652,0,3010,122,0,False,0.138,0.06
2025-01-30 09:00:00,1876,3714,0,1922,84,0,False,0.138,0.06
2025-01-30 10:00:00,3185,2598,667,150,70,0,False,0.138,0.06
2025-01-30 11:00:00,4162,2571,1530,0,61,0,False,0.138,0.06
2025-01-30 12:00:00,4196,4751,384,1016,77,0,False,0.138,0.06
2025-01-30 13:00:00,3300,2314,932,7,61,0,False,0.138,0.06
2025-01-30 14:00:00,1193,2332,0,1197,58,0,False,0.138,0.06
2025-01-30 15:00:00,510,2397,0,1953,66,0,False,0.138,0.06
2025-01-30 16:00:00,148,2487,95,0,0,2434,True,0.32,0.24
2025-01-30 17:00:00,0,2965,0,20,0,2945,True,0.32,0.24
2025-01-30 18:00:00,0,2683,10,8,0,2685,True,0.32,0.24
2025-01-30 19:00:00,0,3263,8,811,9,2469,True,0.32,0.24
2025-01-30 20:00:00,0,3091,0,3098,7,0,False,0.138,0.06
2025-01-30 21:00:00,0,3287,0,3289,2,0,False,0.138,0.06
2025-01-30 22:00:00,0,2573,0,2611,38,0,False,0.138,0.06
2025-01-30 23:00:00,0,1869,0,1990,121,0,False,0.138,0.06
2025-01-31 00:00:00,0,2653,0,2745,92,0,False,0.138,0.06
2025-01-31 01:00:00,0,2664,0,2796,132,0,False,0.138,0.06
2025-01-31 02:00:00,0,2397,0,2536,139,0,False,0.138,0.06
2025-01-31 03:00:00,0,2478,0,2618,140,0,False,0.138,0.06
2025-01-31 04:00:00,0,2452,0,2552,100,0,False,0.138,0.06
2025-01-31 05:00:00,0,2269,0,2406,137,0,False,0.138,0.06
2025-01-31 06:00:00,0,2848,0,2984,136,0,False,0.138,0.06
2025-01-31 07:00:00,67,2734,0,2806,139,0,False,0.138,0.06
2025-01-31 08:00:00,608,2808,0,2809,609,0,False,0.138,0.06
2025-01-31 09:00:00,651,2749,0,2772,674,0,False,0.138,0.06
2025-01-31 10:00:00,1019,2303,0,2321,1037,0,False,0.138,0.06
2025-01-31 11:00:00,717,2296,0,2310,731,0,False,0.138,0.06
2025-01-31 12:00:00,538,2308,0,2324,554,0,False,0.138,0.06
2025-01-31 13:00:00,471,2207,0,3890,2154,0,False,0.138,0.06
2025-01-31 14:00:00,282,2305,0,6351,4328,0,False,0.138,0.06
2025-01-31 15:00:00,163,2277,0,5199,3085,0,False,0.138,0.06
2025-01-31 16:00:00,17,2233,5,3,2,2220,True,0.32,0.24
2025-01-31 17:00:00,0,2839,7,11,0,2835,True,0.32,0.24
2025-01-31 18:00:00,0,2844,3,7,0,2840,True,0.32,0.24
2025-01-31 19:00:00,0,2785,0,208,4,2581,True,0.32,0.24
2025-01-31 20:00:00,0,1287,0,1305,18,0,False,0.138,0.06
2025-01-31 21:00:00,0,1731,0,1731,0,0,False,0.138,0.06
2025-01-31 22:00:00,0,2868,0,2868,0,0,False,0.138,0.06
2025-01-31 23:00:00,0,1699,0,1781,82,0,False,0.138,0.06
