Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh),Stored in batteries (Wh),Discharged from batteries (Wh)
07/01/2025 14:45,1440,411,1438,0,0,409
07/01/2025 15:00,1233,435,1232,0,0,434
07/01/2025 15:15,1026,440,1020,0,0,434
07/01/2025 15:30,1035,482,1032,0,0,479
07/01/2025 15:45,720,499,714,0,0,493
07/01/2025 16:00,385,452,385,0,0,452
07/01/2025 16:15,630,390,629,0,0,389
07/01/2025 16:30,927,180,929,0,0,182
07/01/2025 16:45,724,462,710,0,0,448
07/01/2025 17:00,715,560,711,0,0,556
07/01/2025 17:15,568,480,566,0,0,478
07/01/2025 17:30,419,375,417,0,0,373
07/01/2025 17:45,380,456,376,0,0,452
07/01/2025 18:00,344,472,340,0,0,468
07/01/2025 18:15,93,384,87,0,0,378
07/01/2025 18:30,46,593,45,0,0,592
07/01/2025 18:45,38,515,30,0,0,507
07/01/2025 19:00,30,446,7,0,0,423
07/01/2025 19:15,13,499,3,0,0,489
07/01/2025 19:30,0,1315,0,6,0,1309
07/01/2025 19:45,0,1679,0,22,0,1657
07/01/2025 20:00,0,976,0,1001,25,0
07/01/2025 20:15,0,435,0,457,22,0
07/01/2025 20:30,0,436,0,456,20,0
07/01/2025 20:45,0,538,0,559,21,0
07/01/2025 21:00,0,594,0,615,21,0
07/01/2025 21:15,0,536,0,558,22,0
07/01/2025 21:30,0,664,0,684,20,0
07/01/2025 21:45,0,613,0,629,16,0
07/01/2025 22:00,0,727,0,743,17,1
07/01/2025 22:15,0,427,0,441,14,0
07/01/2025 22:30,0,422,0,436,14,0
07/01/2025 22:45,0,363,0,375,12,0
07/01/2025 23:00,0,359,0,363,4,0
07/01/2025 23:15,0,389,0,390,1,0
07/01/2025 23:30,0,456,0,459,3,0
07/01/2025 23:45,0,336,0,339,3,0
07/02/2025 00:00,0,301,0,302,1,0
07/02/2025 00:15,0,366,0,366,0,0
07/02/2025 00:30,0,368,0,370,2,0
07/02/2025 00:45,0,373,0,373,0,0
07/02/2025 01:00,0,233,0,234,1,0
07/02/2025 01:15,0,163,0,164,1,0
07/02/2025 01:30,0,228,0,228,0,0
07/02/2025 01:45,0,359,0,359,0,0
07/02/2025 02:00,0,194,0,195,1,0
07/02/2025 02:15,0,160,0,162,2,0
07/02/2025 02:30,0,362,0,362,0,0
07/02/2025 02:45,0,384,0,384,1,1
07/02/2025 03:00,0,119,0,120,1,0
07/02/2025 03:15,0,321,0,321,0,0
07/02/2025 03:30,0,165,0,166,1,0
07/02/2025 03:45,0,284,0,284,0,0
07/02/2025 04:00,0,151,0,152,1,0
07/02/2025 04:15,0,152,0,152,0,0
07/02/2025 04:30,0,285,0,287,2,0
07/02/2025 04:45,0,447,0,447,0,0
07/02/2025 05:00,0,322,0,323,1,0
07/02/2025 05:15,0,273,0,276,3,0
07/02/2025 05:30,0,105,0,106,1,0
07/02/2025 05:45,11,119,0,115,7,0
07/02/2025 06:00,50,210,0,204,44,0
07/02/2025 06:15,91,100,0,98,89,0
07/02/2025 06:30,131,172,0,163,122,0
07/02/2025 06:45,146,322,0,317,141,0
07/02/2025 07:00,158,404,0,398,152,0
07/02/2025 07:15,158,447,0,449,160,0
07/02/2025 07:30,163,278,0,277,162,0
07/02/2025 07:45,254,320,0,308,242,0
07/02/2025 08:00,337,329,0,329,337,0
07/02/2025 08:15,532,345,0,329,516,0
07/02/2025 08:30,616,132,0,131,615,0
07/02/2025 08:45,368,115,0,112,365,0
07/02/2025 09:00,514,126,0,118,506,0
07/02/2025 09:15,612,145,0,137,604,0
07/02/2025 09:30,697,166,0,158,689,0
07/02/2025 09:45,726,139,0,134,721,0
07/02/2025 10:00,987,105,0,80,962,0
07/02/2025 10:15,915,106,0,101,910,0
07/02/2025 10:30,821,132,0,127,816,0
07/02/2025 10:45,879,104,0,104,879,0
07/02/2025 11:00,857,165,0,158,850,0
07/02/2025 11:15,1040,236,0,218,1022,0
07/02/2025 11:30,863,405,0,401,859,0
07/02/2025 11:45,1091,276,0,265,1080,0
07/02/2025 12:00,1618,202,0,178,1594,0
07/02/2025 12:15,1288,188,0,104,1204,0
07/02/2025 12:30,1117,153,884,0,80,0
07/02/2025 12:45,1106,163,868,0,75,0
07/02/2025 13:00,1501,371,1064,0,66,0
07/02/2025 13:15,1068,267,736,0,65,0
07/02/2025 13:30,1082,130,942,0,10,0
07/02/2025 13:45,818,114,634,0,70,0
07/02/2025 14:00,973,170,992,0,0,189
07/02/2025 14:15,1108,160,1107,0,0,159
07/02/2025 14:30,1017,254,1012,0,0,249
07/02/2025 14:45,1027,441,1010,0,0,424
07/02/2025 15:00,931,492,927,0,0,488
07/02/2025 15:15,941,423,941,0,0,423
07/02/2025 15:30,834,500,828,0,0,494
07/02/2025 15:45,758,380,758,0,0,380
07/02/2025 16:00,938,212,936,0,0,210
07/02/2025 16:15,941,179,938,0,0,176
07/02/2025 16:30,868,193,868,0,0,193
07/02/2025 16:45,636,233,628,0,0,225
07/02/2025 17:00,692,481,687,0,0,476
07/02/2025 17:15,589,390,585,0,0,386
07/02/2025 17:30,449,376,446,0,0,373
07/02/2025 17:45,483,433,476,0,0,426
07/02/2025 18:00,407,485,407,0,0,485
07/02/2025 18:15,276,369,267,0,0,360
07/02/2025 18:30,271,499,270,0,0,498
07/02/2025 18:45,228,335,226,0,0,333
07/02/2025 19:00,172,337,22,0,0,187
07/02/2025 19:15,143,449,0,1,0,305
07/02/2025 19:30,98,661,10,0,0,573
07/02/2025 19:45,54,670,4,0,0,620
07/02/2025 20:00,30,648,6,0,0,624
07/02/2025 20:15,10,521,0,1,0,510
07/02/2025 20:30,0,570,1,0,0,571
07/02/2025 20:45,0,574,11,0,0,585
07/02/2025 21:00,0,521,0,5,0,516
07/02/2025 21:15,0,715,0,54,2,663
07/02/2025 21:30,0,856,0,878,22,0
07/02/2025 21:45,0,597,0,617,20,0
07/02/2025 22:00,0,556,0,578,22,0
07/02/2025 22:15,0,723,0,743,20,0
07/02/2025 22:30,0,844,0,866,22,0
07/02/2025 22:45,0,902,0,922,20,0
07/02/2025 23:00,0,869,0,887,18,0
07/02/2025 23:15,0,673,0,688,15,0
07/02/2025 23:30,0,449,0,457,8,0
07/02/2025 23:45,0,696,0,700,4,0
07/03/2025 00:00,0,664,0,668,4,0
07/03/2025 00:15,0,580,0,582,2,0
07/03/2025 00:30,0,607,0,613,6,0
07/03/2025 00:45,0,540,0,545,5,0
07/03/2025 01:00,0,519,0,524,5,0
07/03/2025 01:15,0,581,0,587,6,0
07/03/2025 01:30,0,515,0,521,6,0
07/03/2025 01:45,0,345,0,350,6,1
07/03/2025 02:00,0,349,0,355,6,0
07/03/2025 02:15,0,406,0,412,6,0
07/03/2025 02:30,0,553,0,559,6,0
07/03/2025 02:45,0,529,0,535,6,0
07/03/2025 03:00,0,621,0,627,6,0
07/03/2025 03:15,0,423,0,429,6,0
07/03/2025 03:30,0,339,0,346,7,0
07/03/2025 03:45,0,375,0,381,6,0
07/03/2025 04:00,0,370,0,377,7,0
07/03/2025 04:15,0,405,0,412,7,0
07/03/2025 04:30,0,496,0,503,7,0
07/03/2025 04:45,0,371,0,377,6,0
07/03/2025 05:00,0,444,0,451,7,0
07/03/2025 05:15,1,644,0,650,7,0
07/03/2025 05:30,32,610,0,600,22,0
07/03/2025 05:45,105,422,0,412,95,0
07/03/2025 06:00,221,452,0,443,212,0
07/03/2025 06:15,320,395,0,202,127,0
07/03/2025 06:30,413,365,0,6,54,0
07/03/2025 06:45,472,466,0,16,22,0
07/03/2025 07:00,587,619,0,584,552,0
07/03/2025 07:15,707,544,0,527,690,0
07/03/2025 07:30,799,487,0,472,784,0
07/03/2025 07:45,876,370,0,359,865,0
07/03/2025 08:00,955,266,0,249,938,0
07/03/2025 08:15,1029,502,0,487,1014,0
07/03/2025 08:30,1098,237,0,221,1082,0
07/03/2025 08:45,1159,225,0,200,1134,0
07/03/2025 09:00,1215,164,0,137,1188,0
07/03/2025 09:15,1269,119,0,93,1243,0
07/03/2025 09:30,1177,36,0,23,1164,0
07/03/2025 09:45,0,1,0,1,0,0
07/03/2025 10:00,32,117,0,110,25,0
07/03/2025 10:15,1501,523,0,486,1464,0
07/03/2025 10:30,1564,425,0,398,1537,0
07/03/2025 10:45,1622,313,183,0,1126,0
07/03/2025 11:00,1670,136,1415,0,119,0
07/03/2025 11:15,1696,132,1504,0,60,0
07/03/2025 11:30,1752,107,1585,0,60,0
07/03/2025 11:45,1768,174,1536,0,58,0
07/03/2025 12:00,1803,330,1437,0,37,1
07/03/2025 12:15,1823,405,1390,0,28,0
07/03/2025 12:30,1804,428,1332,0,44,0
07/03/2025 12:45,1354,223,1112,0,19,0
07/03/2025 13:00,1782,270,1450,0,62,0
07/03/2025 13:15,1275,347,922,0,6,0
07/03/2025 13:30,1507,348,1156,0,3,0
07/03/2025 13:45,1805,346,1405,0,54,0
07/03/2025 14:00,1707,310,1717,0,0,320
07/03/2025 14:15,1630,416,1630,0,0,416
07/03/2025 14:30,1570,443,1565,0,0,438
07/03/2025 14:45,1509,184,1513,0,0,188
07/03/2025 15:00,1443,294,1437,0,0,288
07/03/2025 15:15,1357,361,1356,0,0,360
07/03/2025 15:30,1163,380,1162,0,0,379
07/03/2025 15:45,1189,440,1185,0,0,436
07/03/2025 16:00,1079,443,1077,0,0,441
07/03/2025 16:15,956,515,945,0,0,504
07/03/2025 16:30,722,637,726,0,0,641
07/03/2025 16:45,797,373,798,0,0,374
07/03/2025 17:00,759,338,755,0,0,334
07/03/2025 17:15,611,356,607,0,0,352
07/03/2025 17:30,506,191,503,0,1,189
07/03/2025 17:45,329,520,320,0,0,511
07/03/2025 18:00,155,614,148,0,0,607
07/03/2025 18:15,175,424,171,0,0,420
07/03/2025 18:30,101,761,96,0,0,756
07/03/2025 18:45,52,553,48,0,0,549
07/03/2025 19:00,11,409,7,0,0,405
07/03/2025 19:15,2,348,0,0,0,346
07/03/2025 19:30,0,658,0,4,0,654
07/03/2025 19:45,0,1102,13,0,0,1115
07/03/2025 20:00,0,1141,12,0,0,1153
07/03/2025 20:15,0,1225,0,1110,19,134
07/03/2025 20:30,0,2212,0,2234,22,0
07/03/2025 20:45,0,2165,0,2184,19,0
07/03/2025 21:00,0,1007,0,1029,22,0
07/03/2025 21:15,0,945,0,961,16,0
07/03/2025 21:30,0,1132,0,1144,12,0
07/03/2025 21:45,0,951,0,956,5,0
07/03/2025 22:00,0,920,0,925,5,0
07/03/2025 22:15,0,930,0,934,4,0
07/03/2025 22:30,0,947,0,949,2,0
07/03/2025 22:45,0,1069,0,1073,4,0
07/03/2025 23:00,0,1209,0,1211,2,0
07/03/2025 23:15,0,1203,0,1205,2,0
07/03/2025 23:30,0,1023,0,1023,0,0
07/03/2025 23:45,0,929,0,933,4,0
07/04/2025 00:00,0,993,0,997,4,0
07/04/2025 00:15,0,905,0,909,4,0
07/04/2025 00:30,0,937,0,941,4,0
07/04/2025 00:45,0,731,0,735,4,0
07/04/2025 01:00,0,819,0,823,4,0
07/04/2025 01:15,0,839,0,843,4,0
07/04/2025 01:30,0,688,0,692,4,0
07/04/2025 01:45,0,728,0,731,3,0
07/04/2025 02:00,0,837,0,841,4,0
07/04/2025 02:15,0,712,0,717,5,0
07/04/2025 02:30,0,696,0,700,4,0
07/04/2025 02:45,0,695,0,699,4,0
07/04/2025 03:00,0,680,0,684,4,0
07/04/2025 03:15,0,709,0,715,6,0
07/04/2025 03:30,0,894,0,898,4,0
07/04/2025 03:45,0,740,0,742,2,0
07/04/2025 04:00,0,673,0,678,5,0
07/04/2025 04:15,0,699,0,704,5,0
07/04/2025 04:30,0,729,0,733,4,0
07/04/2025 04:45,0,867,0,871,4,0
07/04/2025 05:00,0,775,0,779,4,0
07/04/2025 05:15,2,781,0,783,4,0
07/04/2025 05:30,37,801,0,790,26,0
07/04/2025 05:45,115,675,0,664,104,0
07/04/2025 06:00,241,704,0,689,226,0
07/04/2025 06:15,346,717,0,397,26,0
07/04/2025 06:30,435,680,0,281,36,0
07/04/2025 06:45,523,698,0,198,23,0
07/04/2025 07:00,651,857,0,815,609,0
07/04/2025 07:15,784,593,0,584,775,0
07/04/2025 07:30,873,256,0,248,865,0
07/04/2025 07:45,957,269,0,263,951,0
07/04/2025 08:00,1037,481,0,472,1028,0
07/04/2025 08:15,1117,349,0,345,1113,0
07/04/2025 08:30,1196,368,0,357,1185,0
07/04/2025 08:45,1270,142,0,134,1262,0
07/04/2025 09:00,1325,131,0,126,1320,0
07/04/2025 09:15,1384,230,0,211,1365,0
07/04/2025 09:30,1438,115,0,116,1439,0
07/04/2025 09:45,1501,111,0,108,1498,0
07/04/2025 10:00,1569,134,100,0,1335,0
07/04/2025 10:15,1631,139,1279,0,213,0
07/04/2025 10:30,1682,123,1497,0,62,0
07/04/2025 10:45,1717,143,1558,0,16,0
07/04/2025 11:00,1711,338,1259,0,114,0
07/04/2025 11:15,1686,198,1476,0,12,0
07/04/2025 11:30,1763,130,1576,0,57,0
07/04/2025 11:45,1868,134,1700,0,35,1
07/04/2025 12:00,1887,190,1670,0,27,0
07/04/2025 12:15,1910,116,1735,0,59,0
07/04/2025 12:30,1894,139,1745,0,10,0
07/04/2025 12:45,1884,170,1687,0,27,0
07/04/2025 13:00,1913,156,1724,0,33,0
07/04/2025 13:15,1717,139,1524,0,54,0
07/04/2025 13:30,1878,129,1740,0,9,0
07/04/2025 13:45,1857,129,1708,0,20,0
07/04/2025 14:00,1784,375,1787,0,1,379
07/04/2025 14:15,1681,272,1682,0,0,273
07/04/2025 14:30,1637,106,1636,0,0,105
07/04/2025 14:45,1613,228,1608,0,0,223
07/04/2025 15:00,1535,159,1536,0,0,160
07/04/2025 15:15,1353,106,1350,0,0,103
07/04/2025 15:30,1355,106,1351,0,0,102
07/04/2025 15:45,1254,143,1247,0,0,136
07/04/2025 16:00,1132,358,1129,0,0,355
07/04/2025 16:15,937,308,934,0,0,305
07/04/2025 16:30,929,321,925,0,0,317
07/04/2025 16:45,744,181,745,0,0,182
07/04/2025 17:00,771,125,772,0,0,126
07/04/2025 17:15,702,104,699,0,0,101
07/04/2025 17:30,647,279,640,0,0,272
07/04/2025 17:45,649,348,646,0,0,345
07/04/2025 18:00,503,200,502,0,0,199
07/04/2025 18:15,279,399,270,0,0,390
07/04/2025 18:30,165,415,163,0,0,413
07/04/2025 18:45,114,323,111,0,0,320
07/04/2025 19:00,84,1515,14,0,0,1445
07/04/2025 19:15,66,1749,12,0,0,1695
07/04/2025 19:30,50,1499,14,0,0,1463
07/04/2025 19:45,33,1537,3,0,0,1507
07/04/2025 20:00,15,1693,0,187,3,1494
07/04/2025 20:15,2,1973,0,1990,20,1
07/04/2025 20:30,0,1745,0,1753,8,0
07/04/2025 20:45,0,1558,0,1563,5,0
07/04/2025 21:00,0,1851,0,1854,3,0
07/04/2025 21:15,0,1849,0,1850,1,0
07/04/2025 21:30,0,1707,0,1707,0,0
07/04/2025 21:45,0,1935,0,1935,0,0
07/04/2025 22:00,0,2180,0,2184,4,0
07/04/2025 22:15,0,2118,0,2119,1,0
07/04/2025 22:30,0,1918,0,1921,3,0
07/04/2025 22:45,0,1651,0,1656,5,0
07/04/2025 23:00,0,1665,0,1670,5,0
07/04/2025 23:15,0,1553,0,1557,4,0
07/04/2025 23:30,0,1510,0,1514,4,0
07/04/2025 23:45,0,1575,0,1577,2,0
07/05/2025 00:00,0,1628,0,1629,1,0
07/05/2025 00:15,0,1525,0,1526,1,0
07/05/2025 00:30,0,1529,0,1531,2,0
07/05/2025 00:45,0,1507,0,1507,0,0
07/05/2025 01:00,0,1536,0,1536,0,0
07/05/2025 01:15,0,1692,0,1694,2,0
07/05/2025 01:30,0,1564,0,1564,0,0
07/05/2025 01:45,0,1642,0,1643,1,0
07/05/2025 02:00,0,1579,0,1580,1,0
07/05/2025 02:15,0,1507,0,1507,0,0
07/05/2025 02:30,0,1690,0,1690,0,0
07/05/2025 02:45,0,1531,0,1533,2,0
07/05/2025 03:00,0,1517,0,1518,1,0
07/05/2025 03:15,0,1544,0,1547,3,0
07/05/2025 03:30,0,1524,0,1526,2,0
07/05/2025 03:45,0,1520,0,1520,0,0
07/05/2025 04:00,0,1553,0,1554,1,0
07/05/2025 04:15,0,1526,0,1527,1,0
07/05/2025 04:30,0,1649,0,1654,5,0
07/05/2025 04:45,0,1698,0,1699,1,0
07/05/2025 05:00,0,1598,0,1600,2,0
07/05/2025 05:15,15,1527,0,1523,11,0
07/05/2025 05:30,75,1547,0,1543,71,0
07/05/2025 05:45,108,1521,0,1519,106,0
07/05/2025 06:00,125,1535,0,1531,121,0
07/05/2025 06:15,180,138,0,30,72,0
07/05/2025 06:30,212,109,0,7,110,0
07/05/2025 06:45,248,109,75,0,141,77
07/05/2025 07:00,320,322,0,315,313,0
07/05/2025 07:15,265,259,0,256,262,0
07/05/2025 07:30,774,205,0,200,769,0
07/05/2025 07:45,896,141,0,136,891,0
07/05/2025 08:00,995,556,0,547,986,0
07/05/2025 08:15,1102,129,0,111,1084,0
07/05/2025 08:30,1158,146,0,132,1144,0
07/05/2025 08:45,1230,140,0,123,1213,0
07/05/2025 09:00,1322,221,0,215,1316,0
07/05/2025 09:15,1348,147,0,136,1337,0
07/05/2025 09:30,1378,101,0,92,1369,0
07/05/2025 09:45,1414,117,0,102,1399,0
07/05/2025 10:00,1564,141,0,120,1543,0
07/05/2025 10:15,1408,101,161,0,1146,0
07/05/2025 10:30,1281,129,1089,0,63,0
07/05/2025 10:45,1495,121,1294,0,80,0
07/05/2025 11:00,1436,108,1284,0,44,0
07/05/2025 11:15,1367,132,1199,0,36,0
07/05/2025 11:30,1617,117,1441,0,59,0
07/05/2025 11:45,1505,105,1343,0,57,0
07/05/2025 12:00,1685,160,1515,0,10,0
07/05/2025 12:15,1575,229,1294,0,52,0
07/05/2025 12:30,1552,104,1420,0,28,0
07/05/2025 12:45,1482,129,1304,0,49,0
07/05/2025 13:00,1648,153,1487,0,8,0
07/05/2025 13:15,1624,155,1416,0,53,0
07/05/2025 13:30,1595,128,1458,0,9,0
07/05/2025 13:45,1379,118,1257,0,4,0
07/05/2025 14:00,1214,124,1241,0,0,151
07/05/2025 14:15,1513,238,1507,0,0,232
07/05/2025 14:30,1618,346,1617,0,0,345
07/05/2025 14:45,936,194,937,0,0,195
07/05/2025 15:00,1118,126,1114,0,0,122
07/05/2025 15:15,1334,119,1333,0,0,118
07/05/2025 15:30,855,101,853,0,0,99
07/05/2025 15:45,868,121,866,0,0,119
07/05/2025 16:00,939,124,937,0,0,122
07/05/2025 16:15,604,123,597,0,0,116
07/05/2025 16:30,619,282,612,0,0,275
07/05/2025 16:45,1059,476,1057,0,0,474
07/05/2025 17:00,829,399,829,0,0,399
07/05/2025 17:15,803,364,802,0,0,363
07/05/2025 17:30,677,250,678,0,0,251
07/05/2025 17:45,567,195,559,0,0,187
07/05/2025 18:00,431,391,427,0,0,387
07/05/2025 18:15,274,330,275,0,0,331
07/05/2025 18:30,179,461,173,0,0,455
07/05/2025 18:45,160,322,155,0,0,317
07/05/2025 19:00,102,781,12,0,0,691
07/05/2025 19:15,68,926,6,0,0,864
07/05/2025 19:30,59,1023,10,0,0,974
07/05/2025 19:45,29,1005,6,0,0,982
07/05/2025 20:00,13,1180,2,0,0,1169
07/05/2025 20:15,0,2338,10,0,0,2348
07/05/2025 20:30,0,1299,0,1024,19,294
07/05/2025 20:45,0,873,0,886,13,0
07/05/2025 21:00,0,822,0,828,6,0
07/05/2025 21:15,0,881,0,886,5,0
07/05/2025 21:30,0,956,0,959,3,0
07/05/2025 21:45,0,1010,0,1014,4,0
07/05/2025 22:00,0,1043,0,1049,6,0
07/05/2025 22:15,0,1067,0,1071,4,0
07/05/2025 22:30,0,1009,0,1011,2,0
07/05/2025 22:45,0,889,0,890,1,0
07/05/2025 23:00,0,883,0,884,1,0
07/05/2025 23:15,0,943,0,947,4,0
07/05/2025 23:30,0,891,0,891,0,0
07/05/2025 23:45,0,861,0,863,2,0
07/06/2025 00:00,0,851,0,851,0,0
07/06/2025 00:15,0,965,0,967,2,0
07/06/2025 00:30,0,985,0,985,0,0
07/06/2025 00:45,0,888,0,889,1,0
07/06/2025 01:00,0,777,0,777,1,1
07/06/2025 01:15,0,694,0,698,4,0
07/06/2025 01:30,0,676,0,679,3,0
07/06/2025 01:45,0,706,0,708,2,0
07/06/2025 02:00,0,767,0,770,3,0
07/06/2025 02:15,0,835,0,837,2,0
07/06/2025 02:30,0,940,0,942,2,0
07/06/2025 02:45,0,766,0,768,2,0
07/06/2025 03:00,0,672,0,675,3,0
07/06/2025 03:15,0,688,0,691,3,0
07/06/2025 03:30,0,748,0,750,2,0
07/06/2025 03:45,0,824,0,828,4,0
07/06/2025 04:00,0,761,0,763,2,0
07/06/2025 04:15,0,863,0,867,4,0
07/06/2025 04:30,0,769,0,772,3,0
07/06/2025 04:45,0,674,0,677,3,0
07/06/2025 05:00,0,706,0,708,2,0
07/06/2025 05:15,5,811,0,806,0,0
07/06/2025 05:30,38,862,0,853,29,0
07/06/2025 05:45,119,715,0,708,112,0
07/06/2025 06:00,162,718,0,716,160,0
07/06/2025 06:15,179,903,0,746,22,0
07/06/2025 06:30,326,856,0,570,40,0
07/06/2025 06:45,407,788,0,405,24,0
07/06/2025 07:00,439,814,0,784,409,0
07/06/2025 07:15,635,691,0,681,625,0
07/06/2025 07:30,602,711,0,711,602,0
07/06/2025 07:45,574,742,0,735,567,0
07/06/2025 08:00,844,725,0,707,826,0
07/06/2025 08:15,767,822,0,812,757,0
07/06/2025 08:30,1141,851,0,834,1124,0
07/06/2025 08:45,891,889,0,879,881,0
07/06/2025 09:00,1313,749,0,732,1296,0
07/06/2025 09:15,1046,822,0,812,1036,0
07/06/2025 09:30,1198,1025,0,1004,1177,0
07/06/2025 09:45,1083,921,0,900,1062,0
07/06/2025 10:00,1434,937,0,906,1403,0
07/06/2025 10:15,1462,838,0,828,1452,0
07/06/2025 10:30,1336,968,0,947,1315,0
07/06/2025 10:45,1336,1030,0,223,529,0
07/06/2025 11:00,1566,1140,346,0,80,0
07/06/2025 11:15,1517,1134,340,0,43,0
07/06/2025 11:30,1257,1316,0,163,104,0
07/06/2025 11:45,1564,1277,277,0,10,0
07/06/2025 12:00,1458,1278,154,0,26,0
07/06/2025 12:15,1741,1264,390,0,87,0
07/06/2025 12:30,1791,1033,746,0,12,0
07/06/2025 12:45,1628,791,834,0,3,0
07/06/2025 13:00,1771,544,1200,0,27,0
07/06/2025 13:15,1737,551,1108,0,78,0
07/06/2025 13:30,1749,663,1076,0,10,0
07/06/2025 13:45,1665,487,1174,0,4,0
07/06/2025 14:00,1681,513,1679,0,0,511
07/06/2025 14:15,1596,388,1594,0,0,386
07/06/2025 14:30,1266,352,1263,0,0,349
07/06/2025 14:45,1517,370,1518,0,0,371
07/06/2025 15:00,1375,372,1371,0,0,368
07/06/2025 15:15,1369,351,1366,0,0,348
07/06/2025 15:30,1257,422,1251,0,0,416
07/06/2025 15:45,924,475,923,0,0,474
07/06/2025 16:00,797,349,794,0,0,346
07/06/2025 16:15,837,334,834,0,0,331
07/06/2025 16:30,792,307,790,0,0,305
07/06/2025 16:45,735,419,730,0,0,414
07/06/2025 17:00,715,349,714,0,0,348
07/06/2025 17:15,624,306,617,0,0,299
07/06/2025 17:30,555,377,549,0,0,371
07/06/2025 17:45,456,433,452,0,0,429
07/06/2025 18:00,382,461,379,0,0,458
07/06/2025 18:15,254,525,249,0,0,520
07/06/2025 18:30,164,405,164,0,0,405
07/06/2025 18:45,116,328,113,0,0,325
07/06/2025 19:00,91,339,10,0,0,258
07/06/2025 19:15,70,344,0,0,0,274
07/06/2025 19:30,49,594,3,0,0,548
07/06/2025 19:45,32,527,0,5,0,490
07/06/2025 20:00,11,559,10,0,0,558
07/06/2025 20:15,0,407,0,3,0,404
07/06/2025 20:30,0,1459,0,4,0,1455
07/06/2025 20:45,0,1271,0,990,20,301
07/06/2025 21:00,0,301,0,326,25,0
07/06/2025 21:15,0,325,0,348,23,0
07/06/2025 21:30,0,435,0,459,24,0
07/06/2025 21:45,0,500,0,520,20,0
07/06/2025 22:00,0,493,0,505,12,0
07/06/2025 22:15,0,567,0,581,14,0
07/06/2025 22:30,0,467,0,484,17,0
07/06/2025 22:45,0,349,0,354,6,1
07/06/2025 23:00,0,427,0,439,12,0
07/06/2025 23:15,0,332,0,348,16,0
07/06/2025 23:30,0,324,0,339,15,0
07/06/2025 23:45,0,314,0,321,7,0
07/07/2025 00:00,0,487,0,488,2,1
07/07/2025 00:15,0,355,0,356,1,0
07/07/2025 00:30,0,303,0,303,0,0
07/07/2025 00:45,0,312,0,312,0,0
07/07/2025 01:00,0,138,0,138,0,0
07/07/2025 01:15,0,322,0,322,0,0
