Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh),Stored in batteries (Wh),Discharged from batteries (Wh)
04/02/2026 19:00,0,2745,0,26,0,2719
04/02/2026 20:00,0,2582,0,2180,28,430
04/02/2026 21:00,0,5352,0,5374,22,0
04/02/2026 22:00,0,1546,0,1570,24,0
04/02/2026 23:00,0,1038,0,1146,108,0
04/03/2026 00:00,0,1652,0,1758,106,0
04/03/2026 01:00,0,900,0,999,99,0
04/03/2026 02:00,0,2517,0,2543,26,0
04/03/2026 03:00,0,2390,0,2484,94,0
04/03/2026 04:00,0,2216,0,2315,99,0
04/03/2026 05:00,0,1828,0,1928,100,0
04/03/2026 06:00,1,880,0,982,103,0
04/03/2026 07:00,172,1410,0,1382,144,0
04/03/2026 08:00,670,2125,0,2102,647,0
04/03/2026 09:00,1218,2473,0,2473,1218,0
04/03/2026 10:00,1790,2166,0,2161,1785,0
04/03/2026 11:00,2295,2427,0,2423,2291,0
04/03/2026 12:00,2605,2628,0,2626,2603,0
04/03/2026 13:00,4385,2161,0,2137,4361,0
04/03/2026 14:00,5221,1483,1865,0,1873,0
04/03/2026 15:00,4288,627,3560,0,101,0
04/03/2026 16:00,2719,554,2721,0,0,556
04/03/2026 17:00,1424,824,1407,0,0,807
04/03/2026 18:00,384,844,364,0,0,824
04/03/2026 19:00,6,867,0,10,0,851
04/03/2026 20:00,0,1020,0,46,14,988
04/03/2026 21:00,0,1209,0,24,0,1185
04/03/2026 22:00,0,1009,0,21,0,988
04/03/2026 23:00,0,504,0,20,0,484
04/04/2026 00:00,0,509,0,25,0,484
04/04/2026 01:00,0,522,0,23,0,499
04/04/2026 02:00,0,501,0,25,0,476
04/04/2026 03:00,0,536,0,25,0,511
04/04/2026 04:00,0,497,0,22,0,475
04/04/2026 05:00,0,507,0,24,0,483
04/04/2026 06:00,8,1221,0,35,4,1182
04/04/2026 07:00,959,1085,0,1091,967,2
04/04/2026 08:00,2908,1138,0,1123,2893,0
04/04/2026 09:00,3385,596,0,590,3379,0
04/04/2026 10:00,1996,527,0,520,1989,0
04/04/2026 11:00,1687,480,0,454,1661,0
04/04/2026 12:00,2370,1058,0,615,1927,0
04/04/2026 13:00,2898,775,1996,0,127,0
04/04/2026 14:00,2688,1189,1477,0,22,0
04/04/2026 15:00,2017,1171,757,0,89,0
04/04/2026 16:00,1527,1098,1530,0,0,1101
04/04/2026 17:00,507,1484,480,0,0,1457
04/04/2026 18:00,57,983,36,0,0,962
04/04/2026 19:00,0,1999,0,15,0,1984
04/04/2026 20:00,0,3965,0,60,11,3916
04/04/2026 21:00,0,3385,0,13,0,3372
04/04/2026 22:00,0,1242,0,1203,31,70
04/04/2026 23:00,0,1448,0,1472,24,0
04/05/2026 00:00,0,1821,0,1848,27,0
04/05/2026 01:00,0,2140,0,2249,109,0
04/05/2026 02:00,0,1946,0,2056,110,0
04/05/2026 03:00,0,964,0,1070,106,0
04/05/2026 04:00,0,1125,0,1235,110,0
04/05/2026 05:00,0,1811,0,1837,26,0
04/05/2026 06:00,2,1667,0,1773,108,0
04/05/2026 07:00,248,2124,0,2120,244,0
04/05/2026 08:00,602,1140,0,1136,598,0
04/05/2026 09:00,918,916,0,920,922,0
04/05/2026 10:00,664,1906,0,1910,668,0
04/05/2026 11:00,1133,1948,0,1949,1134,0
04/05/2026 12:00,894,2148,0,2154,900,0
04/05/2026 13:00,1113,1661,0,2737,2189,0
04/05/2026 14:00,851,3207,0,10087,7731,0
04/05/2026 15:00,521,1379,0,1748,890,0
04/05/2026 16:00,322,1262,307,0,1,1248
04/05/2026 17:00,268,1501,253,0,0,1486
04/05/2026 18:00,99,1780,74,0,0,1755
04/05/2026 19:00,0,1677,0,23,0,1654
04/05/2026 20:00,0,2059,0,30,10,2039
04/05/2026 21:00,0,3805,0,20,0,3785
04/05/2026 22:00,0,1126,0,192,26,960
04/05/2026 23:00,0,1303,0,1329,26,0
04/06/2026 00:00,0,1462,0,1486,24,0
04/06/2026 01:00,0,2037,0,2063,26,0
04/06/2026 02:00,0,1605,0,1727,122,0
04/06/2026 03:00,0,1007,0,1123,116,0
04/06/2026 04:00,0,1096,0,1217,121,0
04/06/2026 05:00,0,1410,0,1438,28,0
04/06/2026 06:00,265,1943,0,1788,110,0
04/06/2026 07:00,1825,2097,0,2050,1778,0
04/06/2026 08:00,2914,1151,0,1136,2899,0
04/06/2026 09:00,3655,703,0,721,3673,0
04/06/2026 10:00,4941,1447,0,1327,4821,0
04/06/2026 11:00,4401,941,2036,0,1424,0
04/06/2026 12:00,4167,771,3123,0,273,0
04/06/2026 13:00,4870,1970,2812,0,88,0
04/06/2026 14:00,5644,1943,3689,0,12,0
04/06/2026 15:00,4462,1410,2976,0,76,0
04/06/2026 16:00,3140,637,3116,0,3,616
04/06/2026 17:00,1705,1713,1675,0,0,1683
04/06/2026 18:00,421,1326,403,0,0,1308
04/06/2026 19:00,10,1958,0,26,0,1922
04/06/2026 20:00,0,2799,0,34,4,2769
04/06/2026 21:00,0,3581,0,14,0,3567
04/06/2026 22:00,0,1639,0,785,15,869
04/06/2026 23:00,0,1175,0,1200,25,0
04/07/2026 00:00,0,1331,0,1357,26,0
04/07/2026 01:00,0,1872,0,1898,26,0
04/07/2026 02:00,0,2818,0,2919,101,0
04/07/2026 03:00,0,2377,0,2479,102,0
04/07/2026 04:00,0,2599,0,2702,103,0
04/07/2026 05:00,0,1394,0,1488,94,0
04/07/2026 06:00,30,1387,0,1458,101,0
04/07/2026 07:00,152,1643,0,1647,156,0
04/07/2026 08:00,607,1701,0,1696,602,0
04/07/2026 09:00,1515,2194,0,2195,1516,0
04/07/2026 10:00,1305,2186,0,2200,1319,0
04/07/2026 11:00,2423,2278,0,2243,2388,0
04/07/2026 12:00,4798,1789,0,1467,4476,0
04/07/2026 13:00,4319,503,78,0,3738,0
04/07/2026 14:00,3191,2202,242,0,747,0
04/07/2026 15:00,2020,1813,115,0,92,0
04/07/2026 16:00,1811,1770,1775,0,4,1738
04/07/2026 17:00,1110,1855,1076,0,0,1821
04/07/2026 18:00,563,2140,534,0,0,2111
04/07/2026 19:00,11,1891,0,12,0,1868
04/07/2026 20:00,0,3165,0,35,6,3136
04/07/2026 21:00,0,4264,0,2082,12,2194
04/07/2026 22:00,0,2151,0,2175,24,0
04/07/2026 23:00,0,1522,0,1548,26,0
04/08/2026 00:00,0,1212,0,1316,104,0
04/08/2026 01:00,0,2368,0,2395,27,0
04/08/2026 02:00,0,2423,0,2521,98,0
04/08/2026 03:00,0,2445,0,2532,87,0
04/08/2026 04:00,0,2409,0,2496,87,0
04/08/2026 05:00,0,2473,0,2577,104,0
04/08/2026 06:00,319,2748,0,2561,132,0
04/08/2026 07:00,1970,2473,0,2427,1924,0
04/08/2026 08:00,3396,2519,0,2504,3381,0
04/08/2026 09:00,4124,1132,0,1108,4100,0
04/08/2026 10:00,5487,667,288,0,4532,0
04/08/2026 11:00,6441,639,4826,0,976,0
04/08/2026 12:00,6691,2165,4408,0,118,0
04/08/2026 13:00,6638,1835,4757,0,46,0
04/08/2026 14:00,6012,2061,3938,0,13,0
04/08/2026 15:00,4678,1446,3155,0,77,0
04/08/2026 16:00,3334,690,3308,0,4,668
04/08/2026 17:00,1553,1622,1534,0,0,1603
04/08/2026 18:00,501,1773,466,0,0,1738
04/08/2026 19:00,15,2497,0,5,0,2477
04/08/2026 20:00,0,1454,0,30,4,1428
04/08/2026 21:00,0,4845,0,33,0,4812
04/08/2026 22:00,0,2109,0,2103,50,56
04/08/2026 23:00,0,1450,0,1475,25,0
04/09/2026 00:00,0,1050,0,1076,26,0
04/09/2026 01:00,0,1855,0,1961,106,0
04/09/2026 02:00,0,2459,0,2562,103,0
04/09/2026 03:00,0,2443,0,2543,100,0
04/09/2026 04:00,0,2599,0,2627,28,0
04/09/2026 05:00,0,2714,0,2838,124,0
04/09/2026 06:00,337,2435,0,2160,62,0
04/09/2026 07:00,1974,1331,0,1280,1923,0
04/09/2026 08:00,3340,808,0,782,3314,0
04/09/2026 09:00,4070,869,0,842,4043,0
04/09/2026 10:00,5451,1405,0,1005,5051,0
04/09/2026 11:00,6400,1597,4232,0,571,0
04/09/2026 12:00,6679,1265,5300,0,114,0
04/09/2026 13:00,6643,515,6039,0,89,0
04/09/2026 14:00,5991,1764,4215,0,12,0
04/09/2026 15:00,4632,1059,3465,0,108,0
04/09/2026 16:00,3345,518,3348,0,0,521
04/09/2026 17:00,1559,1027,1544,0,0,1012
04/09/2026 18:00,509,908,484,0,0,883
04/09/2026 19:00,19,1865,0,11,0,1835
04/09/2026 20:00,0,1149,0,34,26,1141
04/09/2026 21:00,0,3930,0,15,0,3915
04/09/2026 22:00,0,1676,0,22,0,1654
04/09/2026 23:00,0,1024,0,29,0,995
04/10/2026 00:00,0,1075,0,331,12,756
04/10/2026 01:00,0,1046,0,1070,24,0
04/10/2026 02:00,0,2343,0,2369,26,0
04/10/2026 03:00,0,2254,0,2280,26,0
04/10/2026 04:00,0,2048,0,2158,110,0
04/10/2026 05:00,0,938,0,1038,100,0
04/10/2026 06:00,270,1514,0,1354,110,0
04/10/2026 07:00,1737,1082,0,1034,1689,0
04/10/2026 08:00,3153,1557,0,1529,3125,0
04/10/2026 09:00,3943,1140,0,1110,3913,0
04/10/2026 10:00,5194,1514,0,1464,5144,0
04/10/2026 11:00,6054,706,4480,0,868,0
04/10/2026 12:00,6304,1946,4228,0,130,0
04/10/2026 13:00,6264,4223,1967,0,74,0
04/10/2026 14:00,5632,5955,0,343,20,0
04/10/2026 15:00,4387,5104,0,782,65,0
04/10/2026 16:00,2931,626,2886,0,5,586
04/10/2026 17:00,1415,502,1397,0,0,484
04/10/2026 18:00,384,835,371,0,0,822
04/10/2026 19:00,3,732,0,12,0,717
04/10/2026 20:00,0,820,0,25,4,799
04/10/2026 21:00,0,795,0,30,0,765
04/10/2026 22:00,0,2968,0,25,0,2943
04/10/2026 23:00,0,1248,0,15,15,1248
04/11/2026 00:00,0,604,0,23,0,581
04/11/2026 01:00,0,617,0,21,0,596
04/11/2026 02:00,0,518,0,19,0,499
04/11/2026 03:00,0,497,0,23,0,474
04/11/2026 04:00,0,846,0,23,0,823
04/11/2026 05:00,0,736,0,18,0,718
04/11/2026 06:00,297,1157,0,546,29,343
04/11/2026 07:00,1037,1336,0,1322,1023,0
04/11/2026 08:00,3450,953,0,954,3451,0
04/11/2026 09:00,4275,495,0,502,4282,0
04/11/2026 10:00,5537,481,0,117,5173,0
04/11/2026 11:00,6468,505,5300,0,663,0
04/11/2026 12:00,6702,3147,3450,0,105,0
04/11/2026 13:00,6635,5068,1513,0,54,0
04/11/2026 14:00,5834,4809,1003,0,22,0
04/11/2026 15:00,4345,5243,0,964,66,0
04/11/2026 16:00,3110,674,3066,0,5,635
04/11/2026 17:00,1538,1250,1512,0,0,1224
04/11/2026 18:00,433,785,411,0,0,763
04/11/2026 19:00,19,716,0,2,0,695
04/11/2026 20:00,0,740,0,32,11,719
04/11/2026 21:00,0,1558,0,29,0,1529
04/11/2026 22:00,0,983,0,21,0,962
04/11/2026 23:00,0,513,0,18,0,495
04/12/2026 00:00,0,652,0,21,0,631
04/12/2026 01:00,0,893,0,25,0,868
04/12/2026 02:00,0,955,0,27,0,928
04/12/2026 03:00,0,1022,0,25,0,997
04/12/2026 04:00,0,1012,0,27,0,985
04/12/2026 05:00,0,991,15,28,28,1006
04/12/2026 06:00,403,2241,0,1868,30,0
04/12/2026 07:00,2136,1430,0,1382,2088,0
04/12/2026 08:00,3492,1359,0,1339,3472,0
04/12/2026 09:00,4253,2548,0,2525,4230,0
04/12/2026 10:00,5547,2123,0,760,4184,0
04/12/2026 11:00,6366,1884,3875,0,607,0
04/12/2026 12:00,6472,5693,649,0,130,0
04/12/2026 13:00,6347,5340,959,0,48,0
04/12/2026 14:00,5173,6091,0,933,17,2
04/12/2026 15:00,3365,4743,0,1450,72,0
04/12/2026 16:00,1220,550,1174,0,6,510
04/12/2026 17:00,360,944,338,0,0,922
04/12/2026 18:00,184,1584,157,0,0,1557
04/12/2026 19:00,0,900,0,19,0,881
04/12/2026 20:00,0,1576,0,32,15,1559
04/12/2026 21:00,1,1904,0,16,0,1887
04/12/2026 22:00,0,1078,0,29,0,1049
04/12/2026 23:00,0,1196,0,26,3,1173
04/13/2026 00:00,0,819,0,27,0,792
04/13/2026 01:00,0,731,0,19,0,712
04/13/2026 02:00,0,898,0,25,0,873
04/13/2026 03:00,0,963,0,298,30,695
04/13/2026 04:00,0,807,0,831,24,0
04/13/2026 05:00,0,1612,0,1637,25,0
04/13/2026 06:00,88,1517,0,1452,23,0
04/13/2026 07:00,336,1064,0,1059,331,0
04/13/2026 08:00,1063,726,0,711,1048,0
04/13/2026 09:00,1629,487,0,480,1622,0
04/13/2026 10:00,2550,933,0,928,2545,0
04/13/2026 11:00,3237,539,0,554,3252,0
04/13/2026 12:00,1665,472,0,458,1651,0
04/13/2026 13:00,3813,486,0,119,3446,0
04/13/2026 14:00,3517,1716,1106,0,695,0
04/13/2026 15:00,2271,720,1118,0,433,0
04/13/2026 16:00,1882,512,1879,0,0,509
04/13/2026 17:00,1148,575,1130,0,0,557
04/13/2026 18:00,411,799,391,0,0,779
04/13/2026 19:00,23,733,0,4,0,706
04/13/2026 20:00,0,859,0,41,23,841
04/13/2026 21:00,0,1644,0,20,0,1624
04/13/2026 22:00,0,947,0,25,0,922
04/13/2026 23:00,0,618,0,19,0,599
04/14/2026 00:00,0,512,0,22,0,490
04/14/2026 01:00,0,643,0,24,0,619
04/14/2026 02:00,0,500,0,26,0,474
04/14/2026 03:00,0,612,0,22,0,590
04/14/2026 04:00,0,525,0,17,0,508
04/14/2026 05:00,0,503,0,30,4,477
04/14/2026 06:00,473,556,0,22,146,207
04/14/2026 07:00,1611,931,0,917,1603,6
04/14/2026 08:00,3266,703,0,687,3250,0
04/14/2026 09:00,4049,616,0,605,4038,0
04/14/2026 10:00,5079,520,1852,0,2707,0
04/14/2026 11:00,6021,548,5265,0,208,0
04/14/2026 12:00,6240,500,5621,0,119,0
04/14/2026 13:00,6229,672,5496,0,61,0
04/14/2026 14:00,3276,499,2713,0,64,0
04/14/2026 15:00,2300,492,1731,0,77,0
04/14/2026 16:00,2695,517,2664,0,9,495
04/14/2026 17:00,1177,661,1152,0,0,636
04/14/2026 18:00,669,670,647,0,0,648
04/14/2026 19:00,25,709,6,0,0,690
04/14/2026 20:00,0,1366,0,21,9,1354
04/14/2026 21:00,0,3489,0,24,0,3465
04/14/2026 22:00,0,1694,0,11,0,1683
04/14/2026 23:00,0,673,0,18,0,655
04/15/2026 00:00,0,644,0,23,0,621
04/15/2026 01:00,0,656,0,22,0,634
04/15/2026 02:00,0,596,0,18,0,578
04/15/2026 03:00,0,626,0,18,0,608
04/15/2026 04:00,0,632,0,419,40,253
04/15/2026 05:00,0,635,0,665,30,0
04/15/2026 06:00,462,558,0,258,162,0
04/15/2026 07:00,1670,700,0,661,1631,0
04/15/2026 08:00,3393,536,0,522,3379,0
04/15/2026 09:00,4192,489,0,467,4170,0
04/15/2026 10:00,5012,605,0,322,4729,0
04/15/2026 11:00,6089,530,5048,0,511,0
04/15/2026 12:00,5642,604,4944,0,94,0
04/15/2026 13:00,5931,476,5378,0,77,0
04/15/2026 14:00,5030,501,4462,0,67,0
04/15/2026 15:00,3543,613,2866,0,64,0
04/15/2026 16:00,1548,469,1544,0,0,465
04/15/2026 17:00,1054,865,1025,0,0,836
04/15/2026 18:00,370,636,355,0,0,621
04/15/2026 19:00,13,939,0,15,0,911
04/15/2026 20:00,0,761,0,29,8,740
04/15/2026 21:00,0,3058,0,22,0,3036
04/15/2026 22:00,0,1360,0,21,0,1339
04/15/2026 23:00,0,1247,0,25,0,1222
04/16/2026 00:00,0,587,0,22,0,565
04/16/2026 01:00,0,635,0,25,0,610
04/16/2026 02:00,0,532,0,19,0,513
04/16/2026 03:00,0,600,0,20,0,580
04/16/2026 04:00,0,508,0,19,0,489
04/16/2026 05:00,0,507,0,123,38,422
04/16/2026 06:00,44,624,0,606,26,0
04/16/2026 07:00,543,540,0,514,517,0
04/16/2026 08:00,980,529,0,515,966,0
04/16/2026 09:00,1734,666,0,650,1718,0
04/16/2026 10:00,2309,1096,0,1088,2301,0
04/16/2026 11:00,4132,1045,0,1045,4132,0
04/16/2026 12:00,6547,3741,0,1926,4732,0
04/16/2026 13:00,6354,824,5192,0,338,0
04/16/2026 14:00,5621,674,4915,0,32,0
04/16/2026 15:00,4280,664,3571,0,45,0
04/16/2026 16:00,3187,686,3192,0,1,692
04/16/2026 17:00,1703,958,1678,0,0,933
04/16/2026 18:00,762,831,746,0,0,815
04/16/2026 19:00,31,1004,14,0,0,987
04/16/2026 20:00,0,1271,0,52,43,1262
04/16/2026 21:00,0,4977,0,7,0,4970
04/16/2026 22:00,0,1384,0,23,0,1361
04/16/2026 23:00,0,698,0,23,0,675
04/17/2026 00:00,0,579,0,24,0,555
04/17/2026 01:00,0,613,0,187,29,455
04/17/2026 02:00,0,501,0,530,29,0
04/17/2026 03:00,0,510,0,539,29,0
04/17/2026 04:00,0,496,0,524,28,0
04/17/2026 05:00,0,600,0,733,133,0
04/17/2026 06:00,0,511,0,539,28,0
04/17/2026 07:00,91,1026,0,1141,206,0
04/17/2026 08:00,697,1068,0,1047,676,0
04/17/2026 09:00,711,615,0,616,712,0
04/17/2026 10:00,2185,700,0,676,2161,0
04/17/2026 11:00,2251,631,0,633,2253,0
04/17/2026 12:00,754,642,0,631,743,0
04/17/2026 13:00,2065,612,0,597,2050,0
04/17/2026 14:00,2024,1169,0,2947,3802,0
04/17/2026 15:00,3035,1142,0,552,2445,0
04/17/2026 16:00,3612,733,3599,0,2,722
04/17/2026 17:00,1562,763,1537,0,0,738
04/17/2026 18:00,423,642,403,0,0,622
04/17/2026 19:00,30,1116,5,0,0,1091
04/17/2026 20:00,0,946,0,27,14,933
04/17/2026 21:00,0,1591,0,21,0,1570
04/17/2026 22:00,0,860,0,22,0,838
04/17/2026 23:00,0,520,0,25,0,495
04/18/2026 00:00,0,554,0,20,0,534
04/18/2026 01:00,0,619,0,24,0,595
04/18/2026 02:00,0,485,0,21,0,464
04/18/2026 03:00,0,579,0,25,0,554
04/18/2026 04:00,0,508,0,21,0,487
04/18/2026 05:00,0,532,0,23,0,509
04/18/2026 06:00,71,479,0,28,4,384
04/18/2026 07:00,384,946,0,947,385,0
04/18/2026 08:00,645,567,0,565,643,0
04/18/2026 09:00,1520,761,0,761,1520,0
04/18/2026 10:00,1753,1003,0,1003,1753,0
04/18/2026 11:00,5123,-5128,5128,5,5128,0
04/18/2026 12:00,6104,-2115,5252,0,2967,0
04/18/2026 13:00,6892,-396,6892,0,396,0
04/18/2026 14:00,4176,-60,4176,0,60,0
04/18/2026 15:00,3393,-64,3393,0,64,0
04/18/2026 16:00,2474,529,2447,0,2,504
04/18/2026 17:00,1218,957,1184,0,0,923
04/18/2026 18:00,186,918,167,0,0,899
04/18/2026 19:00,0,753,0,19,0,734
04/18/2026 20:00,0,1287,0,31,8,1264
04/18/2026 21:00,0,3495,0,24,0,3471
04/18/2026 22:00,0,771,0,28,0,743
04/18/2026 23:00,0,752,0,15,0,737
04/19/2026 00:00,0,741,0,20,0,721
04/19/2026 01:00,0,680,0,22,0,658
04/19/2026 02:00,0,636,0,23,0,613
04/19/2026 03:00,0,515,0,25,0,490
04/19/2026 04:00,0,599,0,28,0,571
04/19/2026 05:00,0,498,0,402,64,160
04/19/2026 06:00,3,729,0,752,26,0
04/19/2026 07:00,224,921,0,901,204,0
04/19/2026 08:00,285,2526,0,2531,290,0
04/19/2026 09:00,321,2144,0,2141,318,0
04/19/2026 10:00,828,1268,0,1265,825,0
04/19/2026 11:00,1088,1293,0,1297,1092,0
04/19/2026 12:00,710,1936,0,1946,720,0
04/19/2026 13:00,707,2646,0,2650,711,0
04/19/2026 14:00,719,1308,0,2513,1924,0
04/19/2026 15:00,399,1346,0,9491,8544,0
04/19/2026 16:00,192,601,197,0,2,608
04/19/2026 17:00,85,1025,55,0,0,995
04/19/2026 18:00,159,2088,123,0,0,2052
04/19/2026 19:00,64,1939,48,0,0,1923
04/19/2026 20:00,0,1789,0,40,8,1757
04/19/2026 21:00,0,3075,0,22,0,3053
04/19/2026 22:00,0,1881,0,30,0,1851
04/19/2026 23:00,0,2026,0,1970,34,90
04/20/2026 00:00,0,1424,0,1448,24,0
04/20/2026 01:00,0,1691,0,1713,22,0
04/20/2026 02:00,0,1525,0,1621,96,0
04/20/2026 03:00,0,2296,0,2404,108,0
04/20/2026 04:00,0,2560,0,2658,98,0
04/20/2026 05:00,0,2310,0,2403,93,0
04/20/2026 06:00,613,1964,0,1593,248,6
04/20/2026 07:00,2546,1790,0,929,1693,8
04/20/2026 08:00,3952,4992,0,1040,0,0
04/20/2026 09:00,4710,5415,0,705,0,0
04/20/2026 10:00,5351,3115,1583,0,653,0
04/20/2026 11:00,5316,771,4133,0,412,0
04/20/2026 12:00,2809,819,1943,0,47,0
04/20/2026 13:00,4050,2493,1470,0,88,1
04/20/2026 14:00,4102,3535,531,0,37,1
04/20/2026 15:00,4008,4283,0,321,46,0
04/20/2026 16:00,2527,523,2528,0,0,524
04/20/2026 17:00,1052,1422,1024,0,0,1394
04/20/2026 18:00,883,1274,863,0,0,1254
04/20/2026 19:00,38,1461,7,0,0,1430
04/20/2026 20:00,0,1488,0,45,12,1455
04/20/2026 21:00,0,3537,0,27,0,3510
04/20/2026 22:00,0,2037,0,29,0,2008
04/20/2026 23:00,0,2014,0,817,32,1229
04/21/2026 00:00,0,1155,0,1179,24,0
04/21/2026 01:00,0,1334,0,1360,26,0
04/21/2026 02:00,0,1817,0,1926,109,0
04/21/2026 03:00,0,1443,0,1468,25,0
04/21/2026 04:00,0,2092,0,2199,107,0
04/21/2026 05:00,0,2511,0,2612,101,0
04/21/2026 06:00,694,2176,0,1578,96,0
04/21/2026 07:00,2663,2413,0,785,1035,0
04/21/2026 08:00,4053,4834,0,781,0,0
04/21/2026 09:00,4936,5507,0,571,0,0
04/21/2026 10:00,6120,3659,2080,0,381,0
04/21/2026 11:00,6862,508,5760,0,594,0
04/21/2026 12:00,6994,1828,5122,0,44,0
04/21/2026 13:00,6849,882,5893,0,74,0
04/21/2026 14:00,5713,1792,3885,0,37,1
04/21/2026 15:00,5008,756,4218,0,36,2
04/21/2026 16:00,3454,693,3448,0,0,687
04/21/2026 17:00,1713,1838,1698,0,0,1823
04/21/2026 18:00,584,1118,564,0,0,1098
04/21/2026 19:00,48,1174,21,0,0,1147
04/21/2026 20:00,0,2416,0,28,6,2394
04/21/2026 21:00,0,1220,0,27,0,1193
04/21/2026 22:00,0,1755,0,31,0,1724
04/21/2026 23:00,0,2135,0,20,0,2115
04/22/2026 00:00,0,1106,0,537,24,593
04/22/2026 01:00,0,1505,0,1531,26,0
04/22/2026 02:00,0,2404,0,2428,24,0
04/22/2026 03:00,0,1327,0,1433,106,0
04/22/2026 04:00,0,2335,0,2431,96,0
04/22/2026 05:00,0,2325,0,2423,98,0
04/22/2026 06:00,216,1597,0,1486,105,0
04/22/2026 07:00,582,819,0,796,559,0
04/22/2026 08:00,442,1075,0,1081,448,0
04/22/2026 09:00,582,1811,0,1791,562,0
04/22/2026 10:00,1083,1081,0,1074,1076,0
04/22/2026 11:00,950,1832,0,1834,952,0
04/22/2026 12:00,1264,1749,0,1750,1265,0
04/22/2026 13:00,1322,715,0,704,1311,0
04/22/2026 14:00,1582,1835,0,2284,2031,0
04/22/2026 15:00,916,1591,0,5302,4627,0
04/22/2026 16:00,709,697,699,0,4,691
04/22/2026 17:00,573,1881,549,0,0,1857
04/22/2026 18:00,180,1348,154,0,0,1322
04/22/2026 19:00,3,1970,0,25,0,1942
04/22/2026 20:00,0,1328,0,30,5,1303
04/22/2026 21:00,0,4719,0,1112,9,3616
04/22/2026 22:00,0,1723,0,1746,23,0
04/22/2026 23:00,0,1892,0,1917,25,0
04/23/2026 00:00,0,953,0,1067,114,0
04/23/2026 01:00,0,1440,0,1555,115,0
04/23/2026 02:00,0,863,0,966,103,0
04/23/2026 03:00,0,1967,0,1995,28,0
04/23/2026 04:00,0,738,0,860,122,0
04/23/2026 05:00,0,1442,0,1470,28,0
04/23/2026 06:00,683,1740,0,1174,117,0
04/23/2026 07:00,2440,1340,0,1297,2397,0
04/23/2026 08:00,3571,628,0,627,3570,0
04/23/2026 09:00,4883,544,0,534,4873,0
04/23/2026 10:00,6073,509,2120,0,3444,0
04/23/2026 11:00,6679,499,5746,0,434,0
04/23/2026 12:00,6806,523,6234,0,50,1
04/23/2026 13:00,6926,495,6348,0,85,2
04/23/2026 14:00,6227,1619,4561,0,48,1
04/23/2026 15:00,4923,497,4356,0,72,2
04/23/2026 16:00,3475,516,3452,0,2,495
04/23/2026 17:00,1760,823,1734,0,0,797
04/23/2026 18:00,639,964,615,0,0,940
04/23/2026 19:00,45,864,28,0,0,847
04/23/2026 20:00,0,1097,0,57,33,1073
04/23/2026 21:00,0,3752,0,11,0,3741
04/23/2026 22:00,0,1982,0,31,0,1951
04/23/2026 23:00,0,1191,0,15,4,1180
04/24/2026 00:00,0,534,0,20,0,514
04/24/2026 01:00,0,1550,0,431,16,1135
04/24/2026 02:00,0,848,0,876,28,0
04/24/2026 03:00,0,1602,0,1630,28,0
04/24/2026 04:00,0,1027,0,1055,28,0
04/24/2026 05:00,1,1656,0,1772,117,0
